vOTU,p.value,adj.p.value,median_PD,median_CL,fold_change,direction,log2_fold_change,Family,Protein,KO,p,pathway
SRR19064798__22522,6.99950498785099e-05,0.000933769405910906,5.26633392208754e-05,3.86282984811314e-05,1.35416712999744,Enriched_in_PD,0.437405805928139,Siphoviridae,SRR19064798__22522_4,K06400,1.7e-86,site-specific DNA recombinase
SRR19064798__2450,6.18782102328561e-07,2.32905163444311e-05,1.47929238438325e-05,1.90580454628426e-05,0.787361055347528,Enriched_in_HC,-0.344902739574168,Myoviridae,SRR19064798__2450_86,K07729,5.1e-15,putative transcriptional regulator
SRR19064798__2450,6.18782102328561e-07,2.32905163444311e-05,1.47929238438325e-05,1.90580454628426e-05,0.787361055347528,Enriched_in_HC,-0.344902739574168,Myoviridae,SRR19064798__2450_78,K03546,1e-71,DNA repair protein SbcC/Rad50
SRR19064798__2450,6.18782102328561e-07,2.32905163444311e-05,1.47929238438325e-05,1.90580454628426e-05,0.787361055347528,Enriched_in_HC,-0.344902739574168,Myoviridae,SRR19064798__2450_54,K03700,1.7e-20,recombination protein U
SRR19064798__2450,6.18782102328561e-07,2.32905163444311e-05,1.47929238438325e-05,1.90580454628426e-05,0.787361055347528,Enriched_in_HC,-0.344902739574168,Myoviridae,SRR19064798__2450_19,K08640,2.1e-23,zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
SRR19064798__2450,6.18782102328561e-07,2.32905163444311e-05,1.47929238438325e-05,1.90580454628426e-05,0.787361055347528,Enriched_in_HC,-0.344902739574168,Myoviridae,SRR19064798__2450_88,K06400,1.7e-79,site-specific DNA recombinase
SRR19064798__2450,6.18782102328561e-07,2.32905163444311e-05,1.47929238438325e-05,1.90580454628426e-05,0.787361055347528,Enriched_in_HC,-0.344902739574168,Myoviridae,SRR19064798__2450_23,K00986,3.3e-50,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR19064798__2450,6.18782102328561e-07,2.32905163444311e-05,1.47929238438325e-05,1.90580454628426e-05,0.787361055347528,Enriched_in_HC,-0.344902739574168,Myoviridae,SRR19064798__2450_76,K02315,1.9e-59,DNA replication protein DnaC
SRR19064798__48577,0.000855642662366414,0.00700669620721028,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__48577_15,K01160,1.5e-08,crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]
SRR19064798__48577,0.000855642662366414,0.00700669620721028,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__48577_21,K07474,4.4e-22,phage terminase small subunit
SRR19064798__48577,0.000855642662366414,0.00700669620721028,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__48577_22,K06909,6.3e-28,phage terminase large subunit
SRR19064798__48577,0.000855642662366414,0.00700669620721028,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__48577_13,K07505,9.1e-123,regulatory protein RepA
SRR19064798__48577,0.000855642662366414,0.00700669620721028,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__48577_2,K07741,1.2e-46,anti-repressor protein
SRR19064798__48577,0.000855642662366414,0.00700669620721028,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__48577_20,K09161,5.1e-41,uncharacterized protein
SRR19064798__49757,0.00879790446347452,0.0423771092964159,1.88469603247599e-05,1.23423823422898e-05,1.48751248582146,Enriched_in_PD,0.572901778106026,Siphoviridae,SRR19064798__49757_87,K08986,3.8e-28,putative membrane protein
SRR19064798__49757,0.00879790446347452,0.0423771092964159,1.88469603247599e-05,1.23423823422898e-05,1.48751248582146,Enriched_in_PD,0.572901778106026,Siphoviridae,SRR19064798__49757_89,K07005,2.6e-33,uncharacterized protein
SRR19064798__49757,0.00879790446347452,0.0423771092964159,1.88469603247599e-05,1.23423823422898e-05,1.48751248582146,Enriched_in_PD,0.572901778106026,Siphoviridae,SRR19064798__49757_92,K00790,5.8e-180,UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
SRR19064798__49757,0.00879790446347452,0.0423771092964159,1.88469603247599e-05,1.23423823422898e-05,1.48751248582146,Enriched_in_PD,0.572901778106026,Siphoviridae,SRR19064798__49757_39,K06909,3.3e-28,phage terminase large subunit
SRR19064798__54366,3.75003670252667e-06,9.74653291950719e-05,0.000203483450315694,0.000299657118800134,0.680121765058313,Enriched_in_HC,-0.556135033642932,Siphoviridae,SRR19064798__54366_37,K01358,2.1e-19,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
SRR19064798__54366,3.75003670252667e-06,9.74653291950719e-05,0.000203483450315694,0.000299657118800134,0.680121765058313,Enriched_in_HC,-0.556135033642932,Siphoviridae,SRR19064798__54366_12,K00986,1.6e-45,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR19064798__54366,3.75003670252667e-06,9.74653291950719e-05,0.000203483450315694,0.000299657118800134,0.680121765058313,Enriched_in_HC,-0.556135033642932,Siphoviridae,SRR19064798__54366_8,K08640,4.8e-25,zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
SRR19064798__54366,3.75003670252667e-06,9.74653291950719e-05,0.000203483450315694,0.000299657118800134,0.680121765058313,Enriched_in_HC,-0.556135033642932,Siphoviridae,SRR19064798__54366_28,K06908,1.2e-29,Bacteriophage tail tube protein
SRR19064798__54366,3.75003670252667e-06,9.74653291950719e-05,0.000203483450315694,0.000299657118800134,0.680121765058313,Enriched_in_HC,-0.556135033642932,Siphoviridae,SRR19064798__54366_24,K06905,1.1e-68,Bacteriophage probable baseplate hub protein
SRR19064798__9734,0.00024958882989791,0.00253656381706275,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__9734_40,K06909,1e-100,phage terminase large subunit
SRR19064798__9734,0.00024958882989791,0.00253656381706275,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__9734_12,K02395,2.6e-16,peptidoglycan hydrolase FlgJ
SRR19064798__9734,0.00024958882989791,0.00253656381706275,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064798__9734_45,K07741,2.1e-10,anti-repressor protein
SRR19064799__32191,1.76308391477e-05,0.000321473034217318,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064799__32191_9,K03111,2.2e-40,single-strand DNA-binding protein
SRR19064799__32191,1.76308391477e-05,0.000321473034217318,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064799__32191_25,K06909,5.4e-33,phage terminase large subunit
SRR19064799__32191,1.76308391477e-05,0.000321473034217318,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064799__32191_3,K06400,3.8e-96,site-specific DNA recombinase
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_10,K06400,8.2e-76,site-specific DNA recombinase
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_20,K06400,1e-88,site-specific DNA recombinase
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_38,K07171,2.3e-24,mRNA interferase MazF [EC:3.1.-.-]
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_15,K03427,3.8e-91,type I restriction enzyme M protein [EC:2.1.1.72]
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_14,K01153,2.1e-130,"type I restriction enzyme, R subunit [EC:3.1.21.3]"
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_13,K07727,9.6e-12,putative transcriptional regulator
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_19,K01154,1.7e-30,"type I restriction enzyme, S subunit [EC:3.1.21.3]"
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_16,K01154,4.8e-31,"type I restriction enzyme, S subunit [EC:3.1.21.3]"
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_83,K01515,3e-58,ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_82,K03664,6.9e-69,SsrA-binding protein
SRR19064800__11971,1.7633057260898e-06,5.26444165644771e-05,5.94066467918145e-05,4.49138625356532e-05,1.31565160184263,Enriched_in_PD,0.395777499073815,Siphoviridae,SRR19064800__11971_41,K06919,9.6e-22,putative DNA primase/helicase
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_32,K07729,2e-25,putative transcriptional regulator
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_2,K00558,5.8e-61,DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_11,K01358,3.1e-35,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_36,K07727,1.2e-11,putative transcriptional regulator
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_43,K06400,2.1e-106,site-specific DNA recombinase
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_29,K06400,1.5e-109,site-specific DNA recombinase
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_42,K06400,4.3e-77,site-specific DNA recombinase
SRR19064801__25536,5.17168907353381e-11,1.17613836899238e-08,1.78452791359867e-05,0,18.8452791359867,Enriched_in_PD,4.2361312592248,Siphoviridae,SRR19064801__25536_28,K06400,1.4e-109,site-specific DNA recombinase
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_61,K15582,2.6e-113,oligopeptide transport system permease protein
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_63,K02032,1.2e-152,peptide/nickel transport system ATP-binding protein
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_60,K15581,1.2e-112,oligopeptide transport system permease protein
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_59,K06400,3.3e-117,site-specific DNA recombinase
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_64,K15580,1.7e-128,oligopeptide transport system substrate-binding protein
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_38,K03465,3.4e-54,thymidylate synthase (FAD) [EC:2.1.1.148]
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_33,K06919,5.5e-20,putative DNA primase/helicase
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_62,K15583,1.5e-160,oligopeptide transport system ATP-binding protein
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_49,K00558,1.2e-46,DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_29,K06400,1.9e-59,site-specific DNA recombinase
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_31,K03466,1.2e-68,"DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family"
SRR19064801__27260,0.000820716568312799,0.0067733217803043,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064801__27260_7,K00986,2.2e-47,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR19064802__17844,0.00193606923912368,0.0135127375570361,0,0,1,Enriched_in_HC,0,Siphoviridae,"","",,""
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_62,K18941,2.5e-103,"two-component system, OmpR family, response regulator ArlR"
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_61,K18940,1.5e-153,"two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]"
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_66,K01588,9e-80,5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_59,K01512,5.8e-22,acylphosphatase [EC:3.6.1.7]
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_60,K03217,1.7e-52,YidC/Oxa1 family membrane protein insertase
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_64,K01756,7.1e-157,adenylosuccinate lyase [EC:4.3.2.2]
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_37,K02086,3.1e-16,DNA replication protein
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_58,K01641,4.5e-106,hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_20,K03497,3.7e-19,"ParB family transcriptional regulator, chromosome partitioning protein"
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_1,K07273,2.3e-21,lysozyme
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_65,K01589,1.3e-159,5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_53,K07729,5.2e-15,putative transcriptional regulator
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_16,K06909,3.7e-33,phage terminase large subunit
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_43,K07455,1.5e-55,recombination protein RecT
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_57,K14059,2.1e-60,integrase
SRR19064803__45649,0.000951401630604134,0.00761508699013311,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__45649_47,K07741,4.9e-54,anti-repressor protein
SRR19064803__5792,0.00092779446849556,0.00746984408210444,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__5792_4,K03700,5.8e-29,recombination protein U
SRR19064803__5792,0.00092779446849556,0.00746984408210444,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__5792_24,K01358,7.3e-28,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
SRR19064803__5792,0.00092779446849556,0.00746984408210444,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__5792_35,K06905,1e-38,Bacteriophage probable baseplate hub protein
SRR19064803__5792,0.00092779446849556,0.00746984408210444,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__5792_31,K06908,3.3e-16,Bacteriophage tail tube protein
SRR19064803__5792,0.00092779446849556,0.00746984408210444,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__5792_45,K00986,9.2e-45,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR19064803__5792,0.00092779446849556,0.00746984408210444,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR19064803__5792_2,K02315,2.2e-57,DNA replication protein DnaC
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_65,K17680,6.6e-108,twinkle protein [EC:5.6.2.3]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_114,K01448,4.3e-30,N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_110,K00986,3.6e-49,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_84,K21498,4.6e-23,antitoxin HigA-1
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_35,K00791,1.9e-84,tRNA dimethylallyltransferase [EC:2.5.1.75]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_36,K09922,1.2e-50,uncharacterized protein
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_7,K00767,1e-116,nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_116,K07504,5.5e-141,predicted type IV restriction endonuclease
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_47,K03650,2.9e-156,tRNA modification GTPase [EC:3.6.-.-]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_45,K07133,9.8e-35,uncharacterized protein
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_37,K14058,3.6e-71,tRNA 2-thiocytidine biosynthesis protein TtcA
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_2,K03775,1.9e-51,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_77,K01611,9.4e-06,S-adenosylmethionine decarboxylase [EC:4.1.1.50]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_46,K07138,1e-147,uncharacterized protein
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_41,K00757,1.9e-28,uridine phosphorylase [EC:2.4.2.3]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_4,K11741,9.6e-33,quaternary ammonium compound-resistance protein SugE
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_26,K02536,4.5e-132,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_8,K07248,7.6e-225,lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_1,K14155,2.8e-162,cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_5,K00783,2.5e-55,23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_22,K02395,7.3e-22,peptidoglycan hydrolase FlgJ
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_24,K02835,1e-138,peptide chain release factor 1
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_19,K01835,3.5e-135,phosphoglucomutase [EC:5.4.2.2]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_17,K00275,5.8e-80,pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_27,K16363,1.1e-213,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_28,K00677,9.4e-101,UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_25,K01591,3.9e-51,orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_12,K06142,6.1e-29,outer membrane protein
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_14,K01270,1.4e-199,dipeptidase D [EC:3.4.13.-]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_9,K02343,6.1e-150,DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_20,K01489,1.5e-38,cytidine deaminase [EC:3.5.4.5]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_23,K01933,1.5e-73,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
SRR19064804__31182,0.000412195765937347,0.00385118012164335,0.000245425085313613,0.00017865400499339,1.37166485836305,Enriched_in_PD,0.455928027982337,Siphoviridae,SRR19064804__31182_3,K01736,3.9e-184,chorismate synthase [EC:4.2.3.5]
SRR19064804__35536,0.00797942396272936,0.0394257614361016,2.75438276803936e-05,1.96079211024985e-05,1.38509010872198,Enriched_in_PD,0.46997983560848,Siphoviridae,SRR19064804__35536_1,K09157,1.1e-179,uncharacterized protein
SRR19064804__35536,0.00797942396272936,0.0394257614361016,2.75438276803936e-05,1.96079211024985e-05,1.38509010872198,Enriched_in_PD,0.46997983560848,Siphoviridae,SRR19064804__35536_4,K00297,9.2e-85,methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]
SRR19064804__35536,0.00797942396272936,0.0394257614361016,2.75438276803936e-05,1.96079211024985e-05,1.38509010872198,Enriched_in_PD,0.46997983560848,Siphoviridae,SRR19064804__35536_5,K01915,2.9e-45,glutamine synthetase [EC:6.3.1.2]
SRR19064804__35536,0.00797942396272936,0.0394257614361016,2.75438276803936e-05,1.96079211024985e-05,1.38509010872198,Enriched_in_PD,0.46997983560848,Siphoviridae,SRR19064804__35536_2,K00548,5.8e-189,5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
SRR19064804__35536,0.00797942396272936,0.0394257614361016,2.75438276803936e-05,1.96079211024985e-05,1.38509010872198,Enriched_in_PD,0.46997983560848,Siphoviridae,SRR19064804__35536_12,K00986,3.8e-28,RNA-directed DNA polymerase [EC:2.7.7.49]
